,Labels,Value
1359,R-VAE,1
1360,R-VAE,1
1361,R-VAE,1
1362,R-VAE,0
1363,R-VAE,0
1364,R-VAE,1
1365,R-VAE,0
1366,R-VAE,1
1367,R-VAE,2
1368,R-VAE,2
1369,R-VAE,1
1370,R-VAE,1
1371,R-VAE,1
1372,R-VAE,1
1373,R-VAE,2
1374,R-VAE,3
1375,R-VAE,4
1376,R-VAE,4
1377,R-VAE,4
1378,R-VAE,4
1379,R-VAE,4
1380,R-VAE,4
1381,R-VAE,3
1382,R-VAE,3
1383,R-VAE,3
1384,R-VAE,3
1385,R-VAE,3
1386,R-VAE,2
1387,R-VAE,2
1388,R-VAE,2
1389,R-VAE,2
1390,R-VAE,2
1391,R-VAE,2
1392,R-VAE,2
1393,R-VAE,3
1394,R-VAE,2
1395,R-VAE,2
1396,R-VAE,3
1397,R-VAE,2
1398,R-VAE,2
1399,R-VAE,2
1400,R-VAE,4
1401,R-VAE,3
1402,R-VAE,2
1403,R-VAE,2
1404,R-VAE,2
1405,R-VAE,0
1406,R-VAE,1
1407,R-VAE,1
1408,R-VAE,1
1409,R-VAE,1
1410,R-VAE,2
1411,R-VAE,3
1412,R-VAE,3
1413,R-VAE,4
1414,R-VAE,3
1415,R-VAE,3
1416,R-VAE,3
1417,R-VAE,3
1418,R-VAE,3
1419,R-VAE,2
1420,R-VAE,3
1421,R-VAE,3
1422,R-VAE,3
1423,R-VAE,3
1424,R-VAE,3
1425,R-VAE,2
1426,R-VAE,2
1427,R-VAE,1
1428,R-VAE,1
1429,R-VAE,0
1430,R-VAE,1
1431,R-VAE,1
1432,R-VAE,1
1433,R-VAE,2
1434,R-VAE,2
1435,R-VAE,1
1436,R-VAE,1
1437,R-VAE,1
1438,R-VAE,2
1439,R-VAE,2
1440,R-VAE,2
1441,R-VAE,1
1442,R-VAE,0
1443,R-VAE,1
1444,R-VAE,1
1445,R-VAE,1
1446,R-VAE,1
1447,R-VAE,1
1448,R-VAE,1
1449,R-VAE,1
1450,R-VAE,2
1451,R-VAE,2
1452,R-VAE,2
1453,R-VAE,3
1454,R-VAE,3
1455,R-VAE,3
1456,R-VAE,2
1457,R-VAE,2
1458,R-VAE,3
1459,R-VAE,3
1460,R-VAE,4
1461,R-VAE,4
1462,R-VAE,4
1463,R-VAE,4
1464,R-VAE,4
1465,R-VAE,3
1466,R-VAE,3
1467,R-VAE,2
1468,R-VAE,1
1469,R-VAE,1
1470,R-VAE,1
1471,R-VAE,1
1472,R-VAE,1
1473,R-VAE,1
1474,R-VAE,1
1475,R-VAE,0
1476,R-VAE,0
1477,R-VAE,0
1478,R-VAE,0
1479,R-VAE,0
1480,R-VAE,0
1481,R-VAE,0
1482,R-VAE,0
1483,R-VAE,0
1484,R-VAE,1
1485,R-VAE,1
1486,R-VAE,1
1487,R-VAE,1
1488,R-VAE,1
1489,R-VAE,1
1490,R-VAE,0
1491,R-VAE,0
1492,R-VAE,0
1493,R-VAE,0
1494,R-VAE,0
1495,R-VAE,0
1496,R-VAE,1
1497,R-VAE,2
1498,R-VAE,3
1499,R-VAE,4
1500,R-VAE,3
1501,R-VAE,3
1502,R-VAE,2
1503,R-VAE,1
1504,R-VAE,1
1505,R-VAE,2
1506,R-VAE,1
1507,R-VAE,2
1508,R-VAE,1
1509,R-VAE,0
1510,R-VAE,0
1511,R-VAE,0
1512,R-VAE,0
1513,R-VAE,1
1514,R-VAE,1
1515,R-VAE,2
1516,R-VAE,2
1517,R-VAE,2
1518,R-VAE,2
1519,R-VAE,1
1520,R-VAE,1
1521,R-VAE,1
1522,R-VAE,2
1523,R-VAE,2
1524,R-VAE,3
1525,R-VAE,3
1526,R-VAE,3
1527,R-VAE,3
1528,R-VAE,3
1529,R-VAE,3
1530,R-VAE,2
1531,R-VAE,1
1532,R-VAE,1
1533,R-VAE,1
1534,R-VAE,0
1535,R-VAE,0
1536,R-VAE,0
1537,R-VAE,0
1538,R-VAE,0
1539,R-VAE,1
1540,R-VAE,1
1541,R-VAE,1
1542,R-VAE,1
1543,R-VAE,2
1544,R-VAE,2
1545,R-VAE,2
1546,R-VAE,2
1547,R-VAE,2
1548,R-VAE,2
1549,R-VAE,2
1550,R-VAE,3
1551,R-VAE,4
1552,R-VAE,3
1553,R-VAE,3
1554,R-VAE,3
1555,R-VAE,3
1556,R-VAE,3
1557,R-VAE,3
1558,R-VAE,4
1559,R-VAE,3
1560,R-VAE,3
1561,R-VAE,4
1562,R-VAE,3
1563,R-VAE,3
1564,R-VAE,3
1565,R-VAE,3
1566,R-VAE,3
1567,R-VAE,2
1568,R-VAE,2
1569,R-VAE,2
1570,R-VAE,1
1571,R-VAE,2
1572,R-VAE,2
1573,R-VAE,2
1574,R-VAE,3
1575,R-VAE,4
1576,R-VAE,4
1577,R-VAE,3
1578,R-VAE,3
1579,R-VAE,2
1580,R-VAE,2
1581,R-VAE,2
1582,R-VAE,2
1583,R-VAE,2
1584,R-VAE,2
1585,R-VAE,2
1586,R-VAE,2
1587,R-VAE,3
1588,R-VAE,3
1589,R-VAE,3
1590,R-VAE,4
1591,R-VAE,4
1592,R-VAE,4
1593,R-VAE,4
1594,R-VAE,4
1595,R-VAE,3
1596,R-VAE,3
1597,R-VAE,2
1598,R-VAE,2
1599,R-VAE,1
1600,R-VAE,1
1601,R-VAE,1
1602,R-VAE,1
1603,R-VAE,2
1604,R-VAE,2
1605,R-VAE,3
1606,R-VAE,3
1607,R-VAE,2
1608,R-VAE,2
1609,R-VAE,2
1610,R-VAE,2
1611,R-VAE,2
1612,R-VAE,2
1613,R-VAE,2
1614,R-VAE,2
1615,R-VAE,3
1616,R-VAE,3
1617,R-VAE,4
1618,R-VAE,3
1619,R-VAE,3
1620,R-VAE,3
1621,R-VAE,2
1622,R-VAE,2
1623,R-VAE,2
1624,R-VAE,2
1625,R-VAE,3
1626,R-VAE,3
1627,R-VAE,4
1628,R-VAE,4
1629,R-VAE,4
1630,R-VAE,4
1631,R-VAE,4
1632,R-VAE,4
1633,R-VAE,3
1634,R-VAE,3
1635,R-VAE,1
1636,R-VAE,1
1637,R-VAE,0
1638,R-VAE,0
1639,R-VAE,0
1640,R-VAE,1
1641,R-VAE,1
1642,R-VAE,2
1643,R-VAE,2
1644,R-VAE,2
1645,R-VAE,2
1646,R-VAE,2
1647,R-VAE,2
1648,R-VAE,2
1649,R-VAE,2
1650,R-VAE,2
1651,R-VAE,2
1652,R-VAE,1
1653,R-VAE,1
1654,R-VAE,1
1655,R-VAE,0
1656,R-VAE,1
1657,R-VAE,0
1658,R-VAE,0
1659,R-VAE,0
1660,R-VAE,0
1661,R-VAE,0
1662,R-VAE,0
1663,R-VAE,0
1664,R-VAE,0
1665,R-VAE,1
1666,R-VAE,1
1667,R-VAE,1
1668,R-VAE,1
1669,R-VAE,2
1670,R-VAE,2
1671,R-VAE,1
1672,R-VAE,0
1673,R-VAE,0
1674,R-VAE,0
1675,R-VAE,1
1676,R-VAE,2
1677,R-VAE,2
1678,R-VAE,4
1679,R-VAE,4
1680,R-VAE,4
1681,R-VAE,4
1682,R-VAE,4
1683,R-VAE,4
1684,R-VAE,4
1685,R-VAE,3
1686,R-VAE,2
1687,R-VAE,1
1688,R-VAE,1
1689,R-VAE,0
1690,R-VAE,0
1691,R-VAE,2
1692,R-VAE,2
1693,R-VAE,1
1694,R-VAE,2
1695,R-VAE,2
1696,R-VAE,1
1697,R-VAE,0
1698,R-VAE,0
1699,R-VAE,0
1700,R-VAE,1
1701,R-VAE,0
1702,R-VAE,0
1703,R-VAE,0
1704,R-VAE,0
1705,R-VAE,0
1706,R-VAE,0
1707,R-VAE,0
1708,R-VAE,1
1709,R-VAE,1
1710,R-VAE,1
1711,R-VAE,2
1712,R-VAE,3
1713,R-VAE,3
1714,R-VAE,3
1715,R-VAE,3
1716,R-VAE,2
1717,R-VAE,2
1718,R-VAE,2
1719,R-VAE,2
1720,R-VAE,2
1721,R-VAE,2
1722,R-VAE,2
1723,R-VAE,2
1724,R-VAE,2
1725,R-VAE,0
1726,R-VAE,0
1727,R-VAE,0
1728,R-VAE,0
1729,R-VAE,0
1730,R-VAE,0
1731,R-VAE,0
1732,R-VAE,0
1733,R-VAE,0
1734,R-VAE,0
1735,R-VAE,1
1736,R-VAE,1
1737,R-VAE,3
1738,R-VAE,2
1739,R-VAE,3
1740,R-VAE,3
1741,R-VAE,3
1742,R-VAE,4
1743,R-VAE,4
1744,R-VAE,4
1745,R-VAE,4
1746,R-VAE,4
1747,R-VAE,4
1748,R-VAE,4
1749,R-VAE,4
1750,R-VAE,2
1751,R-VAE,2
1752,R-VAE,2
1753,R-VAE,2
1754,R-VAE,1
1755,R-VAE,2
1756,R-VAE,1
1757,R-VAE,1
1758,R-VAE,0
1759,R-VAE,0
1760,R-VAE,0
1761,R-VAE,0
1762,R-VAE,0
1763,R-VAE,0
1764,R-VAE,0
1765,R-VAE,1
1766,R-VAE,1
1767,R-VAE,2
1768,R-VAE,3
1769,R-VAE,2
1770,R-VAE,1
1771,R-VAE,0
1772,R-VAE,0
1773,R-VAE,0
1774,R-VAE,2
1775,R-VAE,2
1776,R-VAE,3
1777,R-VAE,4
1778,R-VAE,4
1779,R-VAE,4
1780,R-VAE,3
1781,R-VAE,3
1782,R-VAE,3
1783,R-VAE,3
1784,R-VAE,3
1785,R-VAE,2
1786,R-VAE,1
1787,R-VAE,1
1788,R-VAE,1
1789,R-VAE,1
1790,R-VAE,2
1791,R-VAE,2
1792,R-VAE,3
1793,R-VAE,2
1794,R-VAE,1
1795,R-VAE,1
1796,R-VAE,1
1797,R-VAE,1
1798,R-VAE,1
1799,R-VAE,2
1800,R-VAE,1
1801,R-VAE,1
1802,R-VAE,1
1803,R-VAE,1
1804,R-VAE,0
1805,R-VAE,0
1806,R-VAE,0
1807,R-VAE,1
1808,R-VAE,2
1809,R-VAE,2
1810,R-VAE,3
1811,R-VAE,3
1812,R-VAE,3
1813,R-VAE,4
1814,R-VAE,3
1815,R-VAE,3
1816,R-VAE,3
1817,R-VAE,3
1818,R-VAE,3
1819,R-VAE,3
1820,R-VAE,3
1821,R-VAE,3
1822,R-VAE,2
1823,R-VAE,3
1824,R-VAE,3
1825,R-VAE,2
1826,R-VAE,1
1827,R-VAE,1
1828,R-VAE,1
1829,R-VAE,1
1830,R-VAE,1
1831,R-VAE,3
1832,R-VAE,2
1833,R-VAE,2
1834,R-VAE,1
1835,R-VAE,2
1836,R-VAE,1
1837,R-VAE,0
1838,R-VAE,0
1839,R-VAE,0
1840,R-VAE,0
1841,R-VAE,0
1842,R-VAE,0
1843,R-VAE,0
1844,R-VAE,1
1845,R-VAE,2
1846,R-VAE,2
1847,R-VAE,3
1848,R-VAE,3
1849,R-VAE,3
1850,R-VAE,3
1851,R-VAE,3
1852,R-VAE,3
1853,R-VAE,3
1854,R-VAE,3
1855,R-VAE,2
1856,R-VAE,1
1857,R-VAE,1
1858,R-VAE,1
1859,R-VAE,1
1860,R-VAE,1
1861,R-VAE,1
1862,R-VAE,2
1863,R-VAE,3
1864,R-VAE,2
1865,R-VAE,3
1866,R-VAE,2
1867,R-VAE,1
1868,R-VAE,2
1869,R-VAE,2
1870,R-VAE,2
1871,R-VAE,2
1872,R-VAE,2
1873,R-VAE,3
1874,R-VAE,3
1875,R-VAE,4
1876,R-VAE,3
1877,R-VAE,3
1878,R-VAE,3
1879,R-VAE,4
1880,R-VAE,4
1881,R-VAE,4
1882,R-VAE,3
1883,R-VAE,3
1884,R-VAE,2
1885,R-VAE,2
1886,R-VAE,2
1887,R-VAE,2
1888,R-VAE,2
1889,R-VAE,2
1890,R-VAE,2
1891,R-VAE,3
1892,R-VAE,3
1893,R-VAE,2
1894,R-VAE,3
1895,R-VAE,3
1896,R-VAE,3
1897,R-VAE,4
1898,R-VAE,4
1899,R-VAE,3
1900,R-VAE,2
1901,R-VAE,0
1902,R-VAE,0
1903,R-VAE,0
1904,R-VAE,0
1905,R-VAE,0
1906,R-VAE,1
1907,R-VAE,3
1908,R-VAE,4
1909,R-VAE,4
1910,R-VAE,3
1911,R-VAE,3
1912,R-VAE,3
1913,R-VAE,3
1914,R-VAE,3
1915,R-VAE,3
1916,R-VAE,3
1917,R-VAE,2
1918,R-VAE,2
1919,R-VAE,1
1920,R-VAE,1
1921,R-VAE,1
1922,R-VAE,1
1923,R-VAE,1
1924,R-VAE,1
1925,R-VAE,1
1926,R-VAE,2
1927,R-VAE,3
1928,R-VAE,3
1929,R-VAE,3
1930,R-VAE,2
1931,R-VAE,2
1932,R-VAE,1
1933,R-VAE,1
1934,R-VAE,1
1935,R-VAE,1
1936,R-VAE,1
1937,R-VAE,2
1938,R-VAE,2
1939,R-VAE,2
1940,R-VAE,2
1941,R-VAE,4
1942,R-VAE,3
1943,R-VAE,3
1944,R-VAE,3
1945,R-VAE,3
1946,R-VAE,2
1947,R-VAE,2
1948,R-VAE,2
1949,R-VAE,1
1950,R-VAE,1
1951,R-VAE,2
1952,R-VAE,2
1953,R-VAE,3
1954,R-VAE,3
1955,R-VAE,3
1956,R-VAE,4
1957,R-VAE,4
1958,R-VAE,4
1959,R-VAE,4
1960,R-VAE,4
1961,R-VAE,1
1962,R-VAE,1
1963,R-VAE,0
1964,R-VAE,0
1965,R-VAE,0
1966,R-VAE,0
1967,R-VAE,0
1968,R-VAE,0
1969,R-VAE,0
1970,R-VAE,1
1971,R-VAE,1
1972,R-VAE,1
1973,R-VAE,2
1974,R-VAE,2
1975,R-VAE,2
1976,R-VAE,3
1977,R-VAE,2
1978,R-VAE,3
1979,R-VAE,2
1980,R-VAE,2
1981,R-VAE,1
1982,R-VAE,1
1983,R-VAE,1
1984,R-VAE,1
1985,R-VAE,1
1986,R-VAE,1
1987,R-VAE,1
1988,R-VAE,1
1989,R-VAE,0
1990,R-VAE,1
1991,R-VAE,1
1992,R-VAE,1
1993,R-VAE,2
1994,R-VAE,3
1995,R-VAE,3
1996,R-VAE,3
1997,R-VAE,3
1998,R-VAE,3
1999,R-VAE,2
2000,R-VAE,1
2001,R-VAE,1
2002,R-VAE,0
2003,R-VAE,0
2004,R-VAE,1
2005,R-VAE,1
2006,R-VAE,2
2007,R-VAE,2
2008,R-VAE,2
2009,R-VAE,1
2010,R-VAE,1
2011,R-VAE,1
2012,R-VAE,1
2013,R-VAE,1
2014,R-VAE,1
2015,R-VAE,2
2016,R-VAE,2
2017,R-VAE,2
2018,R-VAE,3
2019,R-VAE,3
2020,R-VAE,3
2021,R-VAE,2
2022,R-VAE,2
2023,R-VAE,2
2024,R-VAE,2
2025,R-VAE,2
2026,R-VAE,2
2027,R-VAE,2
2028,R-VAE,1
2029,R-VAE,1
2030,R-VAE,2
2031,R-VAE,2
2032,R-VAE,2
2033,R-VAE,3
2034,R-VAE,2
2035,R-VAE,3
2036,R-VAE,2
2037,R-VAE,2
2038,R-VAE,1
2039,R-VAE,0
2040,R-VAE,0
2041,R-VAE,0
2042,R-VAE,1
2043,R-VAE,0
2044,R-VAE,1
2045,R-VAE,1
2046,R-VAE,1
2047,R-VAE,0
2048,R-VAE,1
2049,R-VAE,1
2050,R-VAE,2
2051,R-VAE,2
2052,R-VAE,3
2053,R-VAE,3
2054,R-VAE,3
2055,R-VAE,3
2056,R-VAE,3
2057,R-VAE,2
2058,R-VAE,2
2059,R-VAE,2
2060,R-VAE,3
2061,R-VAE,3
2062,R-VAE,3
2063,R-VAE,3
2064,R-VAE,4
2065,R-VAE,3
2066,R-VAE,3
2067,R-VAE,3
2068,R-VAE,3
2069,R-VAE,3
2070,R-VAE,2
2071,R-VAE,2
2072,R-VAE,2
2073,R-VAE,1
2074,R-VAE,1
2075,R-VAE,1
2076,R-VAE,1
2077,R-VAE,1
2078,R-VAE,2
2079,R-VAE,2
2080,R-VAE,2
2081,R-VAE,2
2082,R-VAE,2
2083,R-VAE,1
2084,R-VAE,0
2085,R-VAE,0
2086,R-VAE,1
2087,R-VAE,1
2088,R-VAE,0
2089,R-VAE,0
2090,R-VAE,1
2091,R-VAE,0
2092,R-VAE,0
2093,R-VAE,0
2094,R-VAE,1
2095,R-VAE,1
2096,R-VAE,1
2097,R-VAE,1
2098,R-VAE,1
2099,R-VAE,0
2100,R-VAE,0
2101,R-VAE,1
2102,R-VAE,0
2103,R-VAE,0
2104,R-VAE,0
2105,R-VAE,1
2106,R-VAE,1
2107,R-VAE,1
2108,R-VAE,2
2109,R-VAE,2
2110,R-VAE,2
2111,R-VAE,4
2112,R-VAE,3
2113,R-VAE,3
2114,R-VAE,3
2115,R-VAE,3
2116,R-VAE,2
2117,R-VAE,2
2118,R-VAE,2
2119,R-VAE,2
2120,R-VAE,1
2121,R-VAE,0
2122,R-VAE,1
2123,R-VAE,1
2124,R-VAE,1
2125,R-VAE,2
2126,R-VAE,3
2127,R-VAE,3
2128,R-VAE,3
2129,R-VAE,3
2130,R-VAE,3
2131,R-VAE,3
2132,R-VAE,4
2133,R-VAE,4
2134,R-VAE,3
2135,R-VAE,3
2136,R-VAE,2
2137,R-VAE,3
2138,R-VAE,2
2139,R-VAE,1
2140,R-VAE,1
2141,R-VAE,1
2142,R-VAE,0
2143,R-VAE,1
2144,R-VAE,1
2145,R-VAE,1
2146,R-VAE,1
2147,R-VAE,0
2148,R-VAE,0
2149,R-VAE,0
2150,R-VAE,0
2151,R-VAE,0
2152,R-VAE,0
2153,R-VAE,0
2154,R-VAE,1
2155,R-VAE,1
2156,R-VAE,1
2157,R-VAE,2
2158,R-VAE,3
2159,R-VAE,2
2160,R-VAE,2
2161,R-VAE,1
2162,R-VAE,1
2163,R-VAE,1
2164,R-VAE,1
2165,R-VAE,1
2166,R-VAE,2
2167,R-VAE,3
2168,R-VAE,2
2169,R-VAE,2
2170,R-VAE,2
2171,R-VAE,2
2172,R-VAE,2
2173,R-VAE,2
2174,R-VAE,2
2175,R-VAE,2
2176,R-VAE,1
2177,R-VAE,1
2178,R-VAE,0
2179,R-VAE,1
2180,R-VAE,1
2181,R-VAE,1
2182,R-VAE,1
2183,R-VAE,1
2184,R-VAE,1
2185,R-VAE,1
2186,R-VAE,1
2187,R-VAE,0
2188,R-VAE,0
2189,R-VAE,1
2190,R-VAE,0
2191,R-VAE,1
2192,R-VAE,1
2193,R-VAE,1
2194,R-VAE,2
2195,R-VAE,2
2196,R-VAE,2
2197,R-VAE,3
2198,R-VAE,2
2199,R-VAE,0
2200,R-VAE,0
2201,R-VAE,0
2202,R-VAE,0
2203,R-VAE,1
2204,R-VAE,1
2205,R-VAE,1
2206,R-VAE,2
2207,R-VAE,2
2208,R-VAE,1
2209,R-VAE,1
2210,R-VAE,0
2211,R-VAE,1
2212,R-VAE,1
2213,R-VAE,1
2214,R-VAE,1
2215,R-VAE,2
2216,R-VAE,2
2217,R-VAE,2
2218,R-VAE,2
2219,R-VAE,2
2220,R-VAE,2
2221,R-VAE,1
2222,R-VAE,1
2223,R-VAE,2
2224,R-VAE,2
2225,R-VAE,2
2226,R-VAE,2
2227,R-VAE,1
2228,R-VAE,1
2229,R-VAE,2
2230,R-VAE,1
2231,R-VAE,2
2232,R-VAE,2
2233,R-VAE,2
2234,R-VAE,3
2235,R-VAE,3
2236,R-VAE,2
2237,R-VAE,2
2238,R-VAE,2
2239,R-VAE,2
2240,R-VAE,2
2241,R-VAE,1
2242,R-VAE,2
2243,R-VAE,1
2244,R-VAE,1
2245,R-VAE,0
2246,R-VAE,0
2247,R-VAE,0
2248,R-VAE,0
2249,R-VAE,1
2250,R-VAE,2
2251,R-VAE,2
2252,R-VAE,3
2253,R-VAE,3
2254,R-VAE,3
2255,R-VAE,3
2256,R-VAE,2
2257,R-VAE,3
2258,R-VAE,3
2259,R-VAE,3
2260,R-VAE,4
2261,R-VAE,4
2262,R-VAE,4
2263,R-VAE,3
2264,R-VAE,2
2265,R-VAE,3
2266,R-VAE,2
2267,R-VAE,1
2268,R-VAE,1
2269,R-VAE,0
2270,R-VAE,1
2271,R-VAE,0
2272,R-VAE,0
2273,R-VAE,0
2274,R-VAE,0
2275,R-VAE,1
2276,R-VAE,1
2277,R-VAE,2
2278,R-VAE,3
2279,R-VAE,3
2280,R-VAE,4
2281,R-VAE,3
2282,R-VAE,4
2283,R-VAE,4
2284,R-VAE,3
2285,R-VAE,3
2286,R-VAE,3
2287,R-VAE,4
2288,R-VAE,4
2289,R-VAE,3
2290,R-VAE,2
2291,R-VAE,2
2292,R-VAE,1
2293,R-VAE,1
2294,R-VAE,1
2295,R-VAE,1
2296,R-VAE,0
2297,R-VAE,0
2298,R-VAE,0
2299,R-VAE,0
2300,R-VAE,0
2301,R-VAE,0
2302,R-VAE,1
2303,R-VAE,2
2304,R-VAE,3
2305,R-VAE,3
2306,R-VAE,4
2307,R-VAE,4
2308,R-VAE,4
2309,R-VAE,3
2310,R-VAE,3
2311,R-VAE,3
2312,R-VAE,2
2313,R-VAE,1
2314,R-VAE,1
2315,R-VAE,0
2316,R-VAE,0
2317,R-VAE,0
2318,R-VAE,0
2319,R-VAE,1
2320,R-VAE,0
2321,R-VAE,0
2322,R-VAE,0
2323,R-VAE,0
2324,R-VAE,0
2325,R-VAE,0
2326,R-VAE,0
2327,R-VAE,1
2328,R-VAE,1
2329,R-VAE,1
2330,R-VAE,1
2331,R-VAE,1
2332,R-VAE,0
2333,R-VAE,1
2334,R-VAE,0
2335,R-VAE,0
2336,R-VAE,0
2337,R-VAE,0
2338,R-VAE,1
2339,R-VAE,0
2340,R-VAE,0
2341,R-VAE,0
2342,R-VAE,1
2343,R-VAE,1
2344,R-VAE,1
2345,R-VAE,1
2346,R-VAE,1
2347,R-VAE,1
2348,R-VAE,1
2349,R-VAE,2
2350,R-VAE,3
2351,R-VAE,3
2352,R-VAE,3
2353,R-VAE,2
2354,R-VAE,2
2355,R-VAE,1
2356,R-VAE,0
2357,R-VAE,1
2358,R-VAE,1
2359,R-VAE,1
2360,R-VAE,1
2361,R-VAE,0
2362,R-VAE,1
2363,R-VAE,1
2364,R-VAE,1
2365,R-VAE,1
2366,R-VAE,1
2367,R-VAE,1
2368,R-VAE,1
2369,R-VAE,1
2370,R-VAE,1
2371,R-VAE,2
2372,R-VAE,2
2373,R-VAE,3
2374,R-VAE,2
2375,R-VAE,3
2376,R-VAE,1
2377,R-VAE,1
2378,R-VAE,1
2379,R-VAE,1
2380,R-VAE,1
2381,R-VAE,1
2382,R-VAE,1
2383,R-VAE,2
2384,R-VAE,1
2385,R-VAE,2
2386,R-VAE,2
2387,R-VAE,2
2388,R-VAE,2
2389,R-VAE,1
2390,R-VAE,0
2391,R-VAE,0
2392,R-VAE,1
2393,R-VAE,1
2394,R-VAE,1
2395,R-VAE,2
2396,R-VAE,2
2397,R-VAE,1
2398,R-VAE,1
2399,R-VAE,2
2400,R-VAE,2
2401,R-VAE,1
2402,R-VAE,2
2403,R-VAE,2
2404,R-VAE,1
2405,R-VAE,2
2406,R-VAE,1
2407,R-VAE,1
2408,R-VAE,1
2409,R-VAE,1
2410,R-VAE,2
2411,R-VAE,3
2412,R-VAE,4
2413,R-VAE,4
2414,R-VAE,4
2415,R-VAE,4
2416,R-VAE,4
2417,R-VAE,3
2418,R-VAE,2
2419,R-VAE,2
2420,R-VAE,1
2421,R-VAE,0
2422,R-VAE,0
2423,R-VAE,1
2424,R-VAE,1
2425,R-VAE,1
2426,R-VAE,1
2427,R-VAE,1
2428,R-VAE,1
2429,R-VAE,2
2430,R-VAE,1
2431,R-VAE,2
2432,R-VAE,1
2433,R-VAE,1
2434,R-VAE,0
2435,R-VAE,0
2436,R-VAE,1
2437,R-VAE,1
2438,R-VAE,0
2439,R-VAE,1
2440,R-VAE,0
2441,R-VAE,1
2442,R-VAE,2
2443,R-VAE,3
2444,R-VAE,3
2445,R-VAE,3
2446,R-VAE,4
2447,R-VAE,4
2448,R-VAE,3
2449,R-VAE,3
2450,R-VAE,3
2451,R-VAE,2
2452,R-VAE,2
2453,R-VAE,2
2454,R-VAE,3
2455,R-VAE,2
2456,R-VAE,1
2457,R-VAE,1
2458,R-VAE,1
2459,R-VAE,0
2460,R-VAE,0
2461,R-VAE,0
2462,R-VAE,0
2463,R-VAE,0
2464,R-VAE,0
2465,R-VAE,0
2466,R-VAE,0
2467,R-VAE,0
2468,R-VAE,0
2469,R-VAE,0
2470,R-VAE,0
2471,R-VAE,0
2472,R-VAE,0
2473,R-VAE,0
2474,R-VAE,0
2475,R-VAE,0
2476,R-VAE,0
2477,R-VAE,0
2478,R-VAE,1
2479,R-VAE,2
2480,R-VAE,2
2481,R-VAE,3
2482,R-VAE,3
2483,R-VAE,4
2484,R-VAE,3
2485,R-VAE,2
2486,R-VAE,2
2487,R-VAE,2
2488,R-VAE,1
2489,R-VAE,0
2490,R-VAE,0
2491,R-VAE,0
2492,R-VAE,1
2493,R-VAE,1
2494,R-VAE,1
2495,R-VAE,1
2496,R-VAE,0
2497,R-VAE,0
2498,R-VAE,0
2499,R-VAE,0
2500,R-VAE,0
2501,R-VAE,0
2502,R-VAE,0
2503,R-VAE,0
2504,R-VAE,1
2505,R-VAE,1
2506,R-VAE,0
2507,R-VAE,1
2508,R-VAE,0
2509,R-VAE,1
2510,R-VAE,1
2511,R-VAE,1
2512,R-VAE,1
2513,R-VAE,1
2514,R-VAE,2
2515,R-VAE,3
2516,R-VAE,3
2517,R-VAE,2
2518,R-VAE,2
2519,R-VAE,2
2520,R-VAE,2
2521,R-VAE,2
2522,R-VAE,2
2523,R-VAE,2
2524,R-VAE,1
2525,R-VAE,1
2526,R-VAE,1
2527,R-VAE,0
2528,R-VAE,0
2529,R-VAE,0
2530,R-VAE,0
2531,R-VAE,1
2532,R-VAE,1
2533,R-VAE,2
2534,R-VAE,2
2535,R-VAE,2
2536,R-VAE,2
2537,R-VAE,3
2538,R-VAE,3
2539,R-VAE,3
2540,R-VAE,3
2541,R-VAE,3
2542,R-VAE,3
2543,R-VAE,3
2544,R-VAE,3
2545,R-VAE,3
2546,R-VAE,4
2547,R-VAE,4
2548,R-VAE,3
2549,R-VAE,4
2550,R-VAE,3
2551,R-VAE,3
2552,R-VAE,4
2553,R-VAE,4
2554,R-VAE,4
2555,R-VAE,4
2556,R-VAE,4
2557,R-VAE,3
2558,R-VAE,2
2559,R-VAE,2
2560,R-VAE,2
2561,R-VAE,2
2562,R-VAE,2
2563,R-VAE,2
2564,R-VAE,1
2565,R-VAE,2
2566,R-VAE,2
2567,R-VAE,2
2568,R-VAE,2
2569,R-VAE,1
2570,R-VAE,1
2571,R-VAE,1
2572,R-VAE,0
2573,R-VAE,1
2574,R-VAE,2
2575,R-VAE,3
2576,R-VAE,4
2577,R-VAE,4
2578,R-VAE,4
2579,R-VAE,4
2580,R-VAE,4
2581,R-VAE,3
2582,R-VAE,2
2583,R-VAE,2
2584,R-VAE,2
2585,R-VAE,2
2586,R-VAE,0
2587,R-VAE,0
2588,R-VAE,1
2589,R-VAE,0
2590,R-VAE,0
2591,R-VAE,1
2592,R-VAE,1
2593,R-VAE,1
2594,R-VAE,1
2595,R-VAE,1
2596,R-VAE,1
2597,R-VAE,2
2598,R-VAE,3
2599,R-VAE,4
2600,R-VAE,4
2601,R-VAE,4
2602,R-VAE,3
2603,R-VAE,3
2604,R-VAE,3
2605,R-VAE,3
2606,R-VAE,2
2607,R-VAE,3
2608,R-VAE,3
2609,R-VAE,4
2610,R-VAE,3
2611,R-VAE,2
2612,R-VAE,4
2613,R-VAE,4
2614,R-VAE,3
2615,R-VAE,3
2616,R-VAE,3
2617,R-VAE,1
2618,R-VAE,1
2619,R-VAE,1
2620,R-VAE,1
2621,R-VAE,1
2622,R-VAE,2
2623,R-VAE,2
2624,R-VAE,3
2625,R-VAE,3
2626,R-VAE,4
2627,R-VAE,4
2628,R-VAE,3
2629,R-VAE,3
2630,R-VAE,3
