,Labels,Value
945,RMM-VAE,4
946,RMM-VAE,4
947,RMM-VAE,4
948,RMM-VAE,4
949,RMM-VAE,4
950,RMM-VAE,4
951,RMM-VAE,4
952,RMM-VAE,4
953,RMM-VAE,4
954,RMM-VAE,4
955,RMM-VAE,4
956,RMM-VAE,4
957,RMM-VAE,4
958,RMM-VAE,2
959,RMM-VAE,2
960,RMM-VAE,2
961,RMM-VAE,2
962,RMM-VAE,2
963,RMM-VAE,0
964,RMM-VAE,0
965,RMM-VAE,0
966,RMM-VAE,0
967,RMM-VAE,0
968,RMM-VAE,0
969,RMM-VAE,0
970,RMM-VAE,0
971,RMM-VAE,0
972,RMM-VAE,0
973,RMM-VAE,0
974,RMM-VAE,0
975,RMM-VAE,0
976,RMM-VAE,0
977,RMM-VAE,0
978,RMM-VAE,0
979,RMM-VAE,1
980,RMM-VAE,1
981,RMM-VAE,1
982,RMM-VAE,2
983,RMM-VAE,4
984,RMM-VAE,4
985,RMM-VAE,4
986,RMM-VAE,4
987,RMM-VAE,4
988,RMM-VAE,4
989,RMM-VAE,4
990,RMM-VAE,3
991,RMM-VAE,3
992,RMM-VAE,3
993,RMM-VAE,3
994,RMM-VAE,3
995,RMM-VAE,3
996,RMM-VAE,3
997,RMM-VAE,3
998,RMM-VAE,3
999,RMM-VAE,3
1000,RMM-VAE,3
1001,RMM-VAE,3
1002,RMM-VAE,2
1003,RMM-VAE,2
1004,RMM-VAE,2
1005,RMM-VAE,1
1006,RMM-VAE,0
1007,RMM-VAE,0
1008,RMM-VAE,0
1009,RMM-VAE,0
1010,RMM-VAE,0
1011,RMM-VAE,0
1012,RMM-VAE,1
1013,RMM-VAE,1
1014,RMM-VAE,1
1015,RMM-VAE,1
1016,RMM-VAE,1
1017,RMM-VAE,1
1018,RMM-VAE,1
1019,RMM-VAE,3
1020,RMM-VAE,3
1021,RMM-VAE,3
1022,RMM-VAE,3
1023,RMM-VAE,3
1024,RMM-VAE,3
1025,RMM-VAE,3
1026,RMM-VAE,3
1027,RMM-VAE,3
1028,RMM-VAE,3
1029,RMM-VAE,4
1030,RMM-VAE,4
1031,RMM-VAE,2
1032,RMM-VAE,2
1033,RMM-VAE,2
1034,RMM-VAE,2
1035,RMM-VAE,2
1036,RMM-VAE,2
1037,RMM-VAE,2
1038,RMM-VAE,4
1039,RMM-VAE,4
1040,RMM-VAE,4
1041,RMM-VAE,4
1042,RMM-VAE,4
1043,RMM-VAE,2
1044,RMM-VAE,2
1045,RMM-VAE,2
1046,RMM-VAE,0
1047,RMM-VAE,0
1048,RMM-VAE,0
1049,RMM-VAE,0
1050,RMM-VAE,0
1051,RMM-VAE,0
1052,RMM-VAE,1
1053,RMM-VAE,2
1054,RMM-VAE,2
1055,RMM-VAE,2
1056,RMM-VAE,2
1057,RMM-VAE,2
1058,RMM-VAE,2
1059,RMM-VAE,2
1060,RMM-VAE,2
1061,RMM-VAE,1
1062,RMM-VAE,1
1063,RMM-VAE,1
1064,RMM-VAE,1
1065,RMM-VAE,1
1066,RMM-VAE,1
1067,RMM-VAE,3
1068,RMM-VAE,3
1069,RMM-VAE,4
1070,RMM-VAE,4
1071,RMM-VAE,4
1072,RMM-VAE,4
1073,RMM-VAE,3
1074,RMM-VAE,3
1075,RMM-VAE,3
1076,RMM-VAE,3
1077,RMM-VAE,3
1078,RMM-VAE,2
1079,RMM-VAE,1
1080,RMM-VAE,1
1081,RMM-VAE,0
1082,RMM-VAE,0
1083,RMM-VAE,0
1084,RMM-VAE,0
1085,RMM-VAE,0
1086,RMM-VAE,0
1087,RMM-VAE,0
1088,RMM-VAE,0
1089,RMM-VAE,0
1090,RMM-VAE,0
1091,RMM-VAE,0
1092,RMM-VAE,1
1093,RMM-VAE,1
1094,RMM-VAE,1
1095,RMM-VAE,0
1096,RMM-VAE,0
1097,RMM-VAE,0
1098,RMM-VAE,0
1099,RMM-VAE,0
1100,RMM-VAE,0
1101,RMM-VAE,1
1102,RMM-VAE,1
1103,RMM-VAE,2
1104,RMM-VAE,2
1105,RMM-VAE,1
1106,RMM-VAE,1
1107,RMM-VAE,1
1108,RMM-VAE,1
1109,RMM-VAE,1
1110,RMM-VAE,1
1111,RMM-VAE,1
1112,RMM-VAE,0
1113,RMM-VAE,0
1114,RMM-VAE,0
1115,RMM-VAE,0
1116,RMM-VAE,0
1117,RMM-VAE,0
1118,RMM-VAE,0
1119,RMM-VAE,0
1120,RMM-VAE,0
1121,RMM-VAE,0
1122,RMM-VAE,1
1123,RMM-VAE,1
1124,RMM-VAE,1
1125,RMM-VAE,1
1126,RMM-VAE,4
1127,RMM-VAE,4
1128,RMM-VAE,4
1129,RMM-VAE,4
1130,RMM-VAE,4
1131,RMM-VAE,4
1132,RMM-VAE,4
1133,RMM-VAE,4
1134,RMM-VAE,3
1135,RMM-VAE,3
1136,RMM-VAE,3
1137,RMM-VAE,3
1138,RMM-VAE,3
1139,RMM-VAE,3
1140,RMM-VAE,3
1141,RMM-VAE,3
1142,RMM-VAE,1
1143,RMM-VAE,1
1144,RMM-VAE,1
1145,RMM-VAE,1
1146,RMM-VAE,0
1147,RMM-VAE,0
1148,RMM-VAE,1
1149,RMM-VAE,1
