,0,1,2,3,4,label
62,9.824751e-18,0.00421876,2.9323919e-05,0.5407503,0.45500165,3.0
63,1.1436593e-11,0.9860933,0.00011528323,1.9358095e-06,0.013789551,1.0
64,9.1874786e-10,0.9999244,2.4847714e-06,4.5693806e-11,7.304643e-05,1.0
65,7.707211e-10,0.99998426,7.758162e-08,8.5108575e-13,1.5613336e-05,1.0
66,4.3029724e-10,0.9999739,2.5590902e-08,7.6645043e-13,2.6049729e-05,1.0
67,1.8617622e-09,0.99995553,1.114451e-07,1.4414935e-12,4.4345554e-05,1.0
68,4.7825257e-08,0.99961,1.220603e-05,1.16210765e-11,0.00037777773,1.0
69,2.0334016e-06,0.8738541,0.024076477,6.55527e-09,0.10206739,1.0
70,4.2982247e-06,0.006708635,0.82361364,5.653011e-09,0.16967341,2.0
71,2.241102e-06,1.8074079e-05,0.9874538,3.436418e-11,0.012525796,2.0
72,8.748949e-06,2.947131e-06,0.99712294,1.3618257e-13,0.002865251,2.0
73,0.0048150527,9.023808e-06,0.99507433,1.1385703e-17,0.00010149751,2.0
74,0.99847656,2.2516133e-07,0.0015232094,4.87253e-27,1.6023662e-10,0.0
75,0.9999995,4.116012e-10,4.597192e-07,5.313338e-35,1.7516551e-16,0.0
76,1.0,5.6101022e-12,1.1653601e-08,0.0,2.8012478e-20,0.0
77,1.0,1.0175351e-12,2.3082032e-08,0.0,2.001151e-21,0.0
78,0.99999917,4.1395073e-12,8.4977415e-07,1.8526678e-36,1.0831e-19,0.0
79,0.9993709,9.641659e-10,0.00062916917,7.9384064e-30,2.5004379e-15,0.0
80,0.9306303,1.0050451e-07,0.069369525,2.6675004e-24,1.1208408e-11,0.0
81,0.001134977,4.677014e-06,0.9988594,3.1391202e-16,1.0097549e-06,2.0
82,2.1739823e-09,2.9750941e-05,0.88335544,9.685166e-07,0.11661387,2.0
83,4.2319565e-18,2.5136465e-08,0.00019151215,0.087548494,0.91225994,4.0
84,2.4283658e-28,1.5109677e-13,1.2683278e-10,0.9967505,0.0032495388,3.0
85,2.9278865e-37,3.426138e-17,1.2018488e-16,0.9999932,6.8376366e-06,3.0
86,0.0,1.1415593e-16,2.9869442e-18,0.9999951,4.8889597e-06,3.0
87,2.4536242e-31,1.3717344e-10,9.931532e-14,0.9965906,0.00340936,3.0
88,4.3237074e-21,0.0014132548,1.3031903e-08,0.05584832,0.9427384,4.0
89,2.4279483e-13,0.784471,9.298296e-06,3.229074e-07,0.21551944,1.0
90,1.4664281e-05,0.9988796,0.0010668288,1.3562431e-15,3.8946422e-05,1.0
91,0.95350456,0.043289397,0.003206102,2.460781e-22,2.7045393e-09,0.0
92,0.9978848,0.00016746235,0.0019476736,2.782996e-24,3.196187e-11,0.0
93,0.9160275,0.00014827019,0.083824195,1.3818099e-21,1.1713167e-09,0.0
94,0.081014134,0.001859966,0.91712576,6.5650054e-18,2.2086333e-07,2.0
95,0.00033516416,0.009341035,0.99029386,4.3054265e-14,2.9938366e-05,2.0
96,1.8252338e-06,0.05483437,0.9420936,1.4252098e-10,0.0030702227,2.0
97,9.876673e-08,0.5952315,0.35510328,3.076052e-08,0.04966515,1.0
98,1.2362999e-07,0.97684586,0.016896509,2.3510613e-09,0.0062575154,1.0
99,1.7642517e-06,0.9971105,0.0026441063,1.6062979e-11,0.00024366142,1.0
100,2.595825e-05,0.9925188,0.007359128,2.2232639e-12,9.612998e-05,1.0
101,9.125971e-06,0.9168092,0.080061115,5.209311e-10,0.0031204731,1.0
102,1.6842251e-10,0.006804672,0.1417946,3.3526187e-05,0.85136724,4.0
103,1.4560311e-20,8.119958e-09,1.0947998e-05,0.24523605,0.754753,4.0
104,1.8044897e-28,4.06924e-14,4.853737e-10,0.91612494,0.08387507,3.0
105,9.988809e-35,4.6207546e-18,2.2702838e-14,0.9914499,0.008550101,3.0
106,5.088138e-35,4.7314495e-18,7.056011e-15,0.9687117,0.03128838,3.0
107,2.1828163e-29,1.720556e-14,3.5357461e-12,0.008006629,0.9919933,4.0
108,1.467121e-20,3.1592298e-10,1.636783e-08,1.5889357e-07,0.9999999,4.0
109,8.16626e-12,4.4928815e-06,0.00042494285,1.5502584e-10,0.99957055,4.0
110,0.00034102367,0.0037667274,0.98947,2.3474476e-15,0.0064221933,2.0
111,0.4265793,0.0042291335,0.5691907,5.386142e-20,8.6995965e-07,2.0
112,0.9757977,0.00047222752,0.02372997,3.1244228e-23,4.239823e-10,0.0
113,0.5959421,0.027453834,0.3766041,7.903732e-20,1.859771e-08,0.0
114,0.00093160936,0.33062455,0.6684379,1.5699053e-14,5.9452345e-06,2.0
115,7.218638e-07,0.8577866,0.14192018,2.2813805e-10,0.00029258622,1.0
116,1.459637e-09,0.97656804,0.020448543,1.2963895e-07,0.0029833163,1.0
117,5.5659952e-11,0.9962561,0.001123366,8.3058313e-07,0.0026196572,1.0
118,1.2040587e-10,0.999813,5.399896e-05,1.095753e-08,0.00013297185,1.0
119,1.2758503e-10,0.9999865,2.060113e-06,1.4589883e-10,1.1442656e-05,1.0
120,1.8243898e-09,0.99999857,3.374932e-07,3.3849686e-13,1.0654333e-06,1.0
121,1.2328215e-07,0.9999994,4.058021e-07,1.1007382e-15,1.1361053e-07,1.0
122,6.5948298e-06,0.99998987,3.557847e-06,6.091955e-17,3.0462456e-08,1.0
123,0.00069302355,0.99929345,1.3565792e-05,2.0757936e-19,3.1076635e-09,1.0
124,0.87877274,0.1212223,5.0731883e-06,9.2012e-25,5.8780225e-12,0.0
125,0.99790037,0.0020994248,1.9436993e-07,1.860071e-27,1.2905628e-13,0.0
126,0.99931765,0.0006823712,2.7096991e-08,3.1274026e-28,7.4376737e-14,0.0
127,0.99973434,0.00026568765,5.075943e-09,3.377906e-30,2.4303256e-14,0.0
128,0.99926895,0.00073107233,2.446653e-08,6.950422e-29,8.069389e-13,0.0
129,0.9730877,0.026911791,4.951873e-07,1.0996942e-25,5.870523e-10,0.0
130,0.87879187,0.12120797,2.529383e-07,1.0467834e-25,8.7405555e-10,0.0
131,0.18863766,0.8113617,6.858318e-07,4.3531576e-23,1.5820495e-08,1.0
132,0.00081131305,0.99918824,1.7154501e-07,3.24084e-20,1.8600021e-07,1.0
133,2.8411634e-05,0.9999714,2.0142187e-08,2.053738e-19,9.264487e-08,1.0
134,5.6673357e-06,0.9999943,3.6656327e-09,1.147595e-19,6.5339614e-09,1.0
135,9.453435e-07,0.99999905,3.6413856e-09,8.1649144e-20,9.927709e-10,1.0
136,4.69129e-06,0.99999535,7.7378495e-09,1.9247362e-21,4.6396487e-11,1.0
137,4.6914563e-05,0.99995303,5.8132033e-09,2.0255004e-23,1.1288688e-12,1.0
138,2.2686127e-06,0.99999774,1.3319897e-08,1.622459e-20,2.816233e-11,1.0
139,2.0134502e-08,0.9999999,1.2859815e-07,3.9690414e-15,4.6171653e-08,1.0
140,4.480302e-10,0.9998977,1.6344679e-06,7.7359064e-11,0.00010061976,1.0
141,1.8549595e-13,0.70173913,2.8783347e-06,1.26072155e-05,0.2982454,1.0
142,1.4552273e-20,0.0012228653,1.5967461e-09,0.08239129,0.9163858,4.0
143,3.715089e-25,2.0622612e-05,2.6623538e-12,0.7919703,0.20800917,3.0
144,7.5325105e-26,4.2250827e-05,3.9727206e-13,0.8148699,0.18508786,3.0
145,1.7208031e-22,0.0072984057,1.4309667e-11,0.200367,0.7923346,4.0
146,3.2447815e-16,0.91930264,1.1918432e-09,2.2594231e-05,0.0806748,1.0
147,6.684786e-10,0.99999416,5.4489355e-09,9.040405e-15,5.8652695e-06,1.0
148,0.0011254218,0.9988745,1.202514e-07,9.122869e-22,4.1657384e-09,1.0
149,0.99785244,0.0021475304,3.433326e-08,6.99047e-29,2.4166083e-13,0.0
150,0.97983354,0.020159682,6.8178156e-06,3.486953e-24,5.1167e-10,0.0
151,0.00019541977,0.99035245,0.005474777,1.4576521e-13,0.0039774165,1.0
152,4.7139273e-13,0.0041198633,4.7804697e-05,3.5941278e-07,0.995832,4.0
153,4.23797e-18,8.548868e-05,2.4690007e-07,6.122339e-05,0.999853,4.0
154,3.8880756e-21,4.833164e-05,5.6515215e-09,0.006935189,0.9930165,4.0
155,1.5495778e-20,0.00039670043,1.2219983e-08,0.0063243974,0.9932789,4.0
156,2.644499e-19,0.003635143,5.2468398e-08,0.0054526906,0.9909121,4.0
157,5.0412606e-20,0.001259855,1.5685076e-08,0.033946395,0.9647938,4.0
158,8.335128e-23,3.0379126e-05,6.7530503e-10,0.26169023,0.7382794,4.0
159,3.9556673e-28,1.868879e-08,4.357147e-13,0.97169083,0.02830913,3.0
160,7.930022e-34,9.703026e-12,4.5667583e-17,0.99967396,0.0003260887,3.0
161,4.1735847e-38,1.8842367e-13,4.318396e-20,0.9999769,2.312752e-05,3.0
162,0.0,7.313725e-15,1.0175115e-22,0.9999989,1.0526223e-06,3.0
163,0.0,3.0084114e-18,6.0285498e-27,1.0,3.860523e-09,3.0
164,0.0,2.5322144e-19,1.4048366e-28,1.0,1.0436935e-09,3.0
165,0.0,1.2615681e-18,1.1690661e-28,1.0,3.3860137e-09,3.0
166,0.0,2.600796e-16,1.13730354e-26,0.9999999,1.2915923e-07,3.0
167,1.8112439e-36,3.1124964e-12,3.2639628e-21,0.9990314,0.00096864306,3.0
168,7.967113e-28,1.525955e-08,5.3104354e-15,0.046757508,0.9532425,4.0
169,3.0726927e-24,3.8886063e-09,4.613654e-12,0.001360726,0.9986393,4.0
170,4.0462157e-25,1.3146409e-11,4.5176328e-11,0.0038320047,0.99616796,4.0
171,3.711639e-26,4.7488448e-14,1.5346394e-10,0.00597732,0.99402267,4.0
172,1.183552e-25,7.6625e-15,7.864515e-10,0.0013614441,0.9986386,4.0
173,2.5176641e-25,2.1796409e-15,1.4862231e-09,0.00046855473,0.9995315,4.0
174,5.7346745e-22,1.2816609e-13,2.663642e-08,9.301007e-06,0.9999907,4.0
175,1.643595e-14,9.916669e-10,2.6611271e-05,3.5193937e-09,0.9999734,4.0
176,6.6763612e-09,6.101275e-07,0.008325425,9.127967e-11,0.991674,4.0
177,1.8867184e-05,5.5356413e-05,0.3595341,2.7431828e-11,0.6403917,4.0
178,0.0007589323,0.0017377604,0.80447805,4.3535054e-12,0.19302529,2.0
179,0.0037975449,0.016446827,0.77146584,2.6857292e-12,0.2082898,2.0
180,1.9416693e-05,0.011107621,0.19638214,1.0037692e-10,0.79249084,4.0
181,3.6554116e-08,0.004828463,0.023031976,9.906964e-10,0.9721396,4.0
182,2.1445212e-09,0.007792837,0.0036723218,7.3176337e-10,0.98853487,4.0
183,1.5705654e-11,0.0038383855,0.000114759685,1.6561023e-09,0.99604684,4.0
184,2.301591e-13,0.007993247,4.0389164e-06,1.2875279e-08,0.9920027,4.0
185,1.3369036e-12,0.19104794,1.9961187e-06,5.210346e-09,0.80895,4.0
186,2.1144177e-11,0.9255105,7.612249e-07,7.060538e-11,0.07448873,1.0
187,5.2148713e-10,0.9988502,2.755822e-07,1.8567622e-13,0.0011495735,1.0
188,1.5081996e-08,0.9999709,3.7803065e-07,3.4091429e-15,2.8756729e-05,1.0
189,1.5743395e-05,0.99996376,1.8813611e-05,6.704811e-17,1.6587863e-06,1.0
190,0.16512099,0.81984377,0.015035071,8.2223847e-19,6.40084e-08,1.0
191,0.01893021,0.034541756,0.94652724,7.0248487e-16,7.350843e-07,2.0
192,8.094176e-10,9.867057e-05,0.9950205,8.2719204e-08,0.0048807156,2.0
193,2.664769e-19,3.204755e-09,0.0007312164,0.66013676,0.339132,3.0
194,1.9289394e-32,4.304325e-18,6.0743515e-12,0.99984396,0.000155981,3.0
195,0.0,5.321823e-26,5.899689e-20,0.9999999,1.2581197e-07,3.0
196,0.0,1.3328082e-31,2.9186337e-26,1.0,5.3545096e-10,3.0
197,0.0,3.3839226e-31,8.24222e-27,1.0,1.5337365e-09,3.0
198,0.0,2.9415018e-25,4.93503e-22,0.99999535,4.6277646e-06,3.0
199,2.0793095e-36,8.067851e-19,6.095703e-17,0.98822755,0.011772494,3.0
200,5.179059e-28,2.3861406e-13,2.3688196e-12,0.009922375,0.9900776,4.0
201,2.3997432e-21,9.223154e-10,1.2447169e-09,1.3944124e-06,0.99999857,4.0
202,7.797838e-18,1.4408793e-07,4.060901e-08,2.4497176e-08,0.99999976,4.0
203,9.129117e-17,1.3037052e-06,2.0126053e-07,8.56967e-09,0.99999845,4.0
204,6.3412525e-14,6.3273874e-05,4.1033722e-06,4.8763843e-10,0.99993265,4.0
205,1.9067934e-09,0.010713737,0.000207103,1.4074741e-11,0.9890792,4.0
206,2.9539793e-05,0.3983796,0.012529761,1.4863408e-12,0.58906114,4.0
207,0.07794666,0.745542,0.1558691,3.4998228e-15,0.02064231,1.0
208,0.9927307,0.00064317684,0.0066258297,3.2742945e-21,3.254177e-07,0.0
209,0.9886995,4.4681137e-06,0.011296019,2.5634638e-23,1.0549808e-09,0.0
210,0.8838748,1.8129884e-07,0.11612499,2.0307324e-23,1.8257175e-10,0.0
211,0.211875,1.5862513e-08,0.7881249,5.09417e-23,1.0728518e-10,2.0
212,0.0021225743,3.1934735e-09,0.9978775,1.757106e-21,5.7626465e-10,2.0
213,7.433126e-05,2.4165828e-08,0.9999256,3.37378e-19,4.297167e-08,2.0
214,1.4192336e-06,6.254215e-07,0.9999442,2.9377216e-15,5.3801858e-05,2.0
215,4.684532e-10,7.959104e-06,0.52040344,9.310199e-09,0.47958863,2.0
216,1.712577e-16,3.9467327e-08,0.00033414163,3.6711506e-06,0.99966216,4.0
217,6.034998e-21,1.1226855e-09,2.1867322e-06,0.001574279,0.9984236,4.0
218,1.567099e-27,1.889078e-12,1.0429593e-09,0.88649017,0.113509916,3.0
219,3.3344344e-34,3.5509006e-16,4.0830376e-14,0.9998068,0.00019321282,3.0
220,2.8482555e-36,6.162832e-17,9.68323e-16,0.99997973,2.0311112e-05,3.0
221,4.124139e-35,1.2900412e-15,1.0421399e-15,0.9999325,6.750033e-05,3.0
222,1.2728121e-31,1.1106474e-12,3.334404e-14,0.9992061,0.0007939338,3.0
223,3.9705973e-23,7.2097527e-07,1.5731464e-09,0.7433205,0.25667876,3.0
224,5.303356e-16,0.0032323955,5.4580655e-06,0.00072377303,0.9960383,4.0
225,2.7653216e-10,0.48365924,0.0010367905,1.0948006e-07,0.51530385,4.0
226,8.61198e-09,0.9946021,0.00018828995,3.7243503e-11,0.0052097123,1.0
227,1.323563e-08,0.99956983,3.6833186e-05,1.6714624e-12,0.00039332293,1.0
228,6.910255e-08,0.9999776,5.9349377e-06,1.3558868e-14,1.6439604e-05,1.0
229,1.0416348e-07,0.9999987,4.6573086e-07,2.7970637e-16,7.6359277e-07,1.0
230,2.9542645e-07,0.9999994,2.0928543e-07,4.7849963e-17,7.9035146e-08,1.0
231,3.3301585e-06,0.9999933,3.1722518e-06,1.5569584e-16,1.6883835e-07,1.0
232,2.42341e-05,0.9999604,1.4935108e-05,3.534107e-16,3.2930907e-07,1.0
233,3.5619516e-05,0.9998462,0.000116279334,2.6223528e-15,1.9290337e-06,1.0
234,8.315203e-05,0.9963743,0.0035006108,5.85521e-14,4.1967225e-05,1.0
235,6.690552e-06,0.95081,0.04660897,2.4495655e-12,0.0025742475,1.0
236,4.7186477e-06,0.677505,0.2952497,1.1473799e-11,0.027240504,1.0
237,3.2195353e-06,0.052194223,0.8891336,9.4660293e-11,0.05866905,2.0
238,3.009489e-11,0.00024265176,0.047898874,4.7619153e-07,0.9518579,4.0
239,6.0868085e-18,7.3896594e-08,4.8785943e-05,0.0002679059,0.99968326,4.0
240,3.6924305e-22,5.2079905e-09,4.7783388e-08,0.017182136,0.9828179,4.0
241,3.738871e-25,1.6690941e-09,2.4506838e-10,0.19646342,0.8035366,4.0
242,6.331077e-26,1.7829836e-09,3.5743682e-11,0.315825,0.684175,4.0
243,3.4131986e-23,6.956752e-08,4.1453796e-10,0.013190693,0.98680925,4.0
244,2.3841134e-20,9.246703e-06,1.7879458e-09,0.00011461646,0.99987614,4.0
245,3.180402e-15,0.0019290693,3.5275067e-07,4.3878887e-07,0.9980702,4.0
246,4.377744e-09,0.6805481,8.0657e-05,1.7202771e-10,0.31937122,1.0
247,5.374615e-06,0.99905795,3.2605887e-05,6.337938e-15,0.00090408506,1.0
248,4.1822237e-05,0.9995198,3.5633806e-05,5.3553526e-16,0.00040268106,1.0
249,1.9797604e-07,0.43853942,0.0007215725,8.310757e-11,0.5607388,4.0
250,2.0657741e-16,5.293278e-06,9.1695046e-07,1.6652211e-06,0.99999213,4.0
251,3.9150712e-23,1.1258015e-09,2.3862372e-09,0.005212475,0.99478745,4.0
252,2.0876156e-25,4.4081565e-11,3.048944e-10,0.07552431,0.92447567,4.0
253,1.4537926e-23,9.585894e-10,1.8504276e-09,0.033189286,0.96681076,4.0
254,6.916529e-17,4.515314e-06,2.9012385e-06,0.000117523196,0.99987507,4.0
255,1.2127287e-09,0.01970182,0.013777876,1.8267929e-07,0.96652013,4.0
256,3.4424873e-05,0.40335143,0.5215639,3.9817044e-10,0.075050294,2.0
257,2.6629326e-05,0.13330498,0.8487564,4.6556617e-10,0.017912036,2.0
258,1.1673233e-06,0.018815504,0.9697703,3.249116e-09,0.011412996,2.0
259,2.2554658e-09,0.0017837,0.8629133,1.2076733e-06,0.13530171,2.0
260,1.3584536e-11,0.0002603418,0.24055615,0.00010777163,0.7590757,4.0
261,8.9341354e-13,4.2489577e-05,0.091849335,0.00029094287,0.90781724,4.0
262,2.0488483e-10,0.00043309422,0.520902,3.878758e-06,0.47866097,2.0
263,8.2784084e-08,0.002526162,0.95788074,4.1519783e-09,0.039592907,2.0
264,0.00032782461,0.028615994,0.970697,6.29974e-14,0.00035914915,2.0
265,0.09550555,0.59763867,0.30684566,1.1294082e-16,1.0143954e-05,1.0
266,0.014276633,0.973762,0.011960446,2.6945852e-17,9.572207e-07,1.0
267,0.00029895303,0.9981742,0.0015254887,3.5732066e-16,1.350255e-06,1.0
268,1.1019072e-05,0.99857247,0.0014033804,4.9129923e-14,1.3055892e-05,1.0
269,9.527714e-08,0.9922116,0.005985228,8.5373864e-10,0.0018031067,1.0
270,2.6642905e-07,0.966784,0.027905649,3.9439962e-09,0.00531002,1.0
271,5.6422316e-05,0.9660996,0.033772442,3.9017877e-12,7.1565686e-05,1.0
272,5.905307e-05,0.97325486,0.026666673,1.7704725e-12,1.9485338e-05,1.0
273,5.7293455e-06,0.99878937,0.0012025418,3.1790813e-13,2.3965786e-06,1.0
274,1.1714156e-06,0.9999881,1.0729025e-05,5.5686815e-16,1.8477966e-08,1.0
275,4.5881638e-08,0.9999988,1.0872434e-06,6.881752e-16,9.2287396e-09,1.0
276,4.716853e-10,0.9999994,5.0356306e-07,1.79922e-13,1.6571606e-07,1.0
277,9.530721e-11,0.99999976,6.135902e-08,2.7269512e-13,1.74575e-07,1.0
278,1.160152e-09,0.99999976,7.85574e-08,8.257878e-15,6.8883004e-08,1.0
279,3.0016056e-07,0.9999974,2.3015436e-06,4.7514117e-16,5.7043174e-08,1.0
280,7.1374016e-05,0.99975985,0.00016869941,1.8552557e-16,1.0138319e-07,1.0
281,0.0026947875,0.98826605,0.009038822,1.243062e-16,3.4341454e-07,1.0
282,0.58390075,0.14961852,0.26648065,5.533781e-19,3.812663e-08,0.0
283,0.7641393,0.0013975472,0.23446313,3.5898653e-21,7.225426e-10,0.0
284,0.0443927,0.00030790363,0.9552994,9.957955e-20,3.5524061e-09,2.0
285,0.00056586723,0.00011398714,0.99932015,7.7173106e-18,1.8357252e-08,2.0
286,5.6141478e-05,0.00020098749,0.9997427,5.861377e-16,1.9362861e-07,2.0
287,2.72415e-06,0.0027960707,0.99718326,6.725062e-13,1.7988463e-05,2.0
288,6.629101e-07,0.086165905,0.9130145,2.4085045e-10,0.00081907323,2.0
289,6.369799e-08,0.9312316,0.0631539,5.0597544e-09,0.005614385,1.0
290,2.1962365e-09,0.99714774,0.0007731727,2.3259128e-09,0.0020791541,1.0
291,1.7903588e-08,0.9998777,9.9731296e-05,4.072846e-12,2.2525488e-05,1.0
292,3.9117194e-07,0.99995744,4.1947664e-05,5.7029814e-15,1.9075566e-07,1.0
293,2.0000221e-05,0.9999063,7.374724e-05,1.4121495e-16,1.8913672e-08,1.0
294,0.0043010153,0.9954716,0.0002274484,2.122821e-18,2.783307e-09,1.0
295,0.14882363,0.85114384,3.2488864e-05,4.813773e-21,1.4231492e-10,1.0
296,0.075113505,0.9248848,1.7305274e-06,1.5482175e-22,5.7155888e-11,1.0
297,0.025589855,0.97440964,4.269129e-07,1.2426339e-22,2.5944558e-10,1.0
298,0.00064306357,0.9993569,3.387855e-08,1.7344459e-21,1.2434413e-09,1.0
299,3.4496964e-06,0.99999654,1.7889764e-09,1.0953294e-19,6.624136e-09,1.0
300,7.7927936e-08,0.9999999,3.9794215e-10,3.9407182e-18,2.7901516e-08,1.0
301,6.9305784e-08,0.9999999,2.798314e-10,1.3257835e-18,8.645862e-09,1.0
302,8.9037053e-07,0.99999917,1.7587716e-09,6.645731e-20,8.312001e-10,1.0
303,6.845824e-05,0.99993145,1.3786916e-07,2.192025e-20,3.1154762e-10,1.0
304,0.014058104,0.985905,3.6888247e-05,2.843297e-20,4.2459702e-10,1.0
305,0.29175422,0.7014049,0.006840887,7.2817144e-19,3.4183676e-09,1.0
306,0.034329176,0.89170665,0.07396383,3.190571e-16,2.6828428e-07,1.0
307,2.0798148e-05,0.99015886,0.009793878,2.9985134e-13,2.6450543e-05,1.0
308,3.6827283e-10,0.99274373,0.00016281639,6.6776886e-09,0.0070934184,1.0
309,6.026806e-13,0.97969466,7.3241495e-07,9.496488e-08,0.020304585,1.0
310,1.3029045e-14,0.99409,1.6278632e-09,3.5555615e-08,0.0059099537,1.0
311,1.971596e-16,0.98940533,6.718654e-11,6.738476e-07,0.010593956,1.0
312,3.4744402e-18,0.92764115,1.0657695e-11,0.00030749338,0.07205129,1.0
313,3.5158572e-20,0.23616107,3.0740347e-12,0.015222097,0.7486168,4.0
314,3.5325144e-24,0.0007309625,8.836314e-14,0.18617088,0.8130982,4.0
315,3.3505893e-26,6.012142e-06,2.7132612e-14,0.55797255,0.44202155,3.0
316,6.5580275e-25,2.6428536e-06,7.347923e-13,0.056940366,0.943057,4.0
317,3.9846632e-19,8.929684e-05,8.279689e-10,2.0385265e-05,0.9998903,4.0
318,2.1602629e-12,0.12583737,1.0426475e-06,3.4648814e-08,0.87416154,4.0
